division,season,home_team,away_team,home_goals,away_goals
Championship,1998-1999,Portsmouth,Tranmere,1.0,1.0
Championship,1998-1999,Sheffield United,West Brom,3.0,0.0
Championship,1998-1999,Sunderland,Swindon,2.0,0.0
Championship,1998-1999,Wolves,Oxford,1.0,1.0
Championship,1998-1999,Bolton,West Brom,2.0,1.0
Championship,1998-1999,Bradford,Ipswich,0.0,0.0
Championship,1998-1999,Bristol City,Sunderland,0.0,1.0
Championship,1998-1999,Crystal Palace,Crewe,1.0,1.0
Championship,1998-1999,Oxford,Swindon,2.0,0.0
Championship,1998-1999,Portsmouth,Bury,2.0,1.0
Championship,1998-1999,Stockport,Birmingham,1.0,0.0
Championship,1998-1999,Tranmere,QPR,3.0,2.0
Championship,1998-1999,Wolves,Port Vale,3.0,1.0
Championship,1998-1999,Norwich,Barnsley,0.0,0.0
Championship,1998-1999,Watford,Huddersfield,1.0,1.0
Championship,1998-1999,Sheffield United,Bradford,2.0,2.0
Championship,1998-1999,Barnsley,Grimsby,0.0,0.0
Championship,1998-1999,Bury,Norwich,0.0,2.0
Championship,1998-1999,Crewe,Stockport,0.0,2.0
Championship,1998-1999,Huddersfield,Tranmere,0.0,0.0
Championship,1998-1999,Ipswich,Oxford,2.0,1.0
Championship,1998-1999,Port Vale,Crystal Palace,1.0,0.0
Championship,1998-1999,QPR,Watford,1.0,2.0
Championship,1998-1999,Sunderland,Wolves,2.0,1.0
Championship,1998-1999,Swindon,Portsmouth,3.0,3.0
Championship,1998-1999,West Brom,Bristol City,2.0,2.0
Championship,1998-1999,Birmingham,Bolton,0.0,0.0
Championship,1998-1999,Watford,Swindon,0.0,1.0
Championship,1998-1999,Bolton,Crewe,1.0,3.0
Championship,1998-1999,Bradford,West Brom,1.0,0.0
Championship,1998-1999,Bristol City,Ipswich,0.0,1.0
Championship,1998-1999,Grimsby,Birmingham,0.0,3.0
Championship,1998-1999,Norwich,Sheffield United,1.0,1.0
Championship,1998-1999,Oxford,Sunderland,0.0,0.0
Championship,1998-1999,Portsmouth,Port Vale,4.0,0.0
Championship,1998-1999,Stockport,QPR,0.0,0.0
Championship,1998-1999,Tranmere,Bury,4.0,0.0
Championship,1998-1999,Wolves,Huddersfield,2.0,2.0
Championship,1998-1999,Crystal Palace,Barnsley,1.0,0.0
Championship,1998-1999,Birmingham,Norwich,0.0,0.0
Championship,1998-1999,Huddersfield,Bolton,3.0,2.0
Championship,1998-1999,Ipswich,Watford,3.0,2.0
Championship,1998-1999,Sheffield United,Crystal Palace,1.0,1.0
Championship,1998-1999,Sunderland,Portsmouth,2.0,0.0
Championship,1998-1999,West Brom,Stockport,3.0,1.0
Championship,1998-1999,Barnsley,Bradford,0.0,1.0
Championship,1998-1999,QPR,Oxford,1.0,0.0
Championship,1998-1999,Swindon,Tranmere,2.0,3.0
Championship,1998-1999,Birmingham,Portsmouth,4.0,1.0
Championship,1998-1999,Bury,Crystal Palace,0.0,0.0
Championship,1998-1999,Huddersfield,Stockport,3.0,0.0
Championship,1998-1999,Ipswich,Tranmere,1.0,0.0
Championship,1998-1999,QPR,Wolves,0.0,1.0
Championship,1998-1999,Sheffield United,Watford,3.0,0.0
Championship,1998-1999,Sunderland,Norwich,1.0,0.0
Championship,1998-1999,Swindon,Bolton,3.0,3.0
Championship,1998-1999,West Brom,Oxford,2.0,0.0
Championship,1998-1999,Bolton,Barnsley,3.0,3.0
Championship,1998-1999,Bradford,Sunderland,0.0,1.0
Championship,1998-1999,Bristol City,Bury,1.0,1.0
Championship,1998-1999,Crystal Palace,Ipswich,3.0,2.0
Championship,1998-1999,Norwich,Port Vale,3.0,4.0
Championship,1998-1999,Oxford,Huddersfield,2.0,2.0
Championship,1998-1999,Portsmouth,Sheffield United,1.0,0.0
Championship,1998-1999,Stockport,Swindon,2.0,1.0
Championship,1998-1999,Tranmere,Birmingham,0.0,1.0
Championship,1998-1999,Birmingham,West Brom,4.0,0.0
Championship,1998-1999,Bolton,QPR,2.0,1.0
Championship,1998-1999,Bradford,Norwich,4.0,1.0
Championship,1998-1999,Bury,Barnsley,0.0,0.0
Championship,1998-1999,Grimsby,Sunderland,0.0,2.0
Championship,1998-1999,Ipswich,Huddersfield,3.0,0.0
Championship,1998-1999,Oxford,Watford,0.0,0.0
Championship,1998-1999,Port Vale,Stockport,1.0,1.0
Championship,1998-1999,Portsmouth,Crystal Palace,1.0,1.0
Championship,1998-1999,Swindon,Crewe,1.0,2.0
Championship,1998-1999,Tranmere,Sheffield United,2.0,3.0
Championship,1998-1999,Wolves,Bristol City,3.0,0.0
Championship,1998-1999,Bury,Wolves,0.0,0.0
Championship,1998-1999,Crewe,Grimsby,0.0,0.0
Championship,1998-1999,Barnsley,Wolves,2.0,3.0
Championship,1998-1999,Bristol City,Bradford,2.0,3.0
Championship,1998-1999,Crewe,Oxford,3.0,1.0
Championship,1998-1999,Crystal Palace,Grimsby,3.0,1.0
Championship,1998-1999,Huddersfield,Birmingham,1.0,1.0
Championship,1998-1999,Norwich,Portsmouth,0.0,0.0
Championship,1998-1999,QPR,Swindon,4.0,0.0
Championship,1998-1999,Sheffield United,Port Vale,3.0,0.0
Championship,1998-1999,Stockport,Tranmere,0.0,0.0
Championship,1998-1999,Sunderland,Bolton,3.0,1.0
Championship,1998-1999,Watford,Bury,0.0,0.0
Championship,1998-1999,West Brom,Ipswich,0.0,1.0
Championship,1998-1999,Barnsley,Bristol City,2.0,0.0
Championship,1998-1999,Port Vale,Grimsby,0.0,1.0
Championship,1998-1999,Huddersfield,Norwich,1.0,1.0
Championship,1998-1999,Sheffield United,Oxford,1.0,2.0
Championship,1998-1999,Tranmere,Crewe,3.0,0.0
Championship,1998-1999,Crystal Palace,Bradford,1.0,0.0
Championship,1998-1999,Portsmouth,Barnsley,1.0,3.0
Championship,1998-1999,Wolves,Crewe,3.0,0.0
Championship,1998-1999,Crewe,Birmingham,0.0,0.0
Championship,1998-1999,Barnsley,Sheffield United,2.0,1.0
Championship,1998-1999,Bradford,Grimsby,3.0,0.0
Championship,1998-1999,Bristol City,Port Vale,2.0,0.0
Championship,1998-1999,Norwich,Crystal Palace,0.0,1.0
Championship,1998-1999,Oxford,Bolton,0.0,0.0
Championship,1998-1999,QPR,Huddersfield,1.0,1.0
Championship,1998-1999,Stockport,Bury,0.0,0.0
Championship,1998-1999,Sunderland,West Brom,3.0,0.0
Championship,1998-1999,Swindon,Ipswich,0.0,6.0
Championship,1998-1999,Watford,Tranmere,2.0,1.0
Championship,1998-1999,Wolves,Portsmouth,2.0,0.0
Championship,1998-1999,Birmingham,Watford,1.0,2.0
Championship,1998-1999,Bolton,Stockport,1.0,2.0
Championship,1998-1999,Bury,Bradford,0.0,2.0
Championship,1998-1999,Crystal Palace,Sunderland,1.0,1.0
Championship,1998-1999,Grimsby,Norwich,0.0,1.0
Championship,1998-1999,Huddersfield,Swindon,1.0,2.0
Championship,1998-1999,Ipswich,QPR,3.0,1.0
Championship,1998-1999,Port Vale,Barnsley,1.0,0.0
Championship,1998-1999,Portsmouth,Bristol City,0.0,1.0
Championship,1998-1999,Sheffield United,Wolves,1.0,1.0
Championship,1998-1999,Tranmere,Oxford,2.0,2.0
Championship,1998-1999,West Brom,Crewe,1.0,5.0
Championship,1998-1999,Barnsley,Tranmere,1.0,1.0
Championship,1998-1999,Bradford,Portsmouth,2.0,1.0
Championship,1998-1999,Bristol City,Grimsby,4.0,1.0
Championship,1998-1999,Crewe,Port Vale,0.0,0.0
Championship,1998-1999,Oxford,Bury,0.0,1.0
Championship,1998-1999,QPR,West Brom,2.0,1.0
Championship,1998-1999,Stockport,Sheffield United,1.0,0.0
Championship,1998-1999,Sunderland,Huddersfield,2.0,0.0
Championship,1998-1999,Swindon,Birmingham,0.0,1.0
Championship,1998-1999,Watford,Bolton,2.0,0.0
Championship,1998-1999,Wolves,Crystal Palace,0.0,0.0
Championship,1998-1999,Norwich,Ipswich,0.0,0.0
Championship,1998-1999,Bolton,Bristol City,1.0,0.0
Championship,1998-1999,Bury,Sunderland,2.0,5.0
Championship,1998-1999,Grimsby,QPR,1.0,0.0
Championship,1998-1999,Port Vale,Bradford,1.0,1.0
Championship,1998-1999,West Brom,Swindon,1.0,1.0
Championship,1998-1999,Barnsley,Sunderland,1.0,3.0
Championship,1998-1999,Birmingham,Wolves,0.0,1.0
Championship,1998-1999,Bolton,Ipswich,2.0,0.0
Championship,1998-1999,Bradford,Huddersfield,2.0,3.0
Championship,1998-1999,Crewe,Watford,0.0,1.0
Championship,1998-1999,Crystal Palace,Swindon,0.0,1.0
Championship,1998-1999,Grimsby,Bury,0.0,0.0
Championship,1998-1999,Norwich,Tranmere,2.0,2.0
Championship,1998-1999,Port Vale,Oxford,1.0,0.0
Championship,1998-1999,Sheffield United,QPR,2.0,0.0
Championship,1998-1999,Stockport,Bristol City,2.0,2.0
Championship,1998-1999,West Brom,Portsmouth,2.0,2.0
Championship,1998-1999,Birmingham,QPR,1.0,0.0
Championship,1998-1999,Grimsby,Sheffield United,1.0,2.0
Championship,1998-1999,Ipswich,Stockport,1.0,0.0
Championship,1998-1999,Norwich,Bolton,2.0,2.0
Championship,1998-1999,Bury,Bolton,2.0,1.0
Championship,1998-1999,Bristol City,Birmingham,1.0,2.0
Championship,1998-1999,Huddersfield,Barnsley,0.0,1.0
Championship,1998-1999,Ipswich,Crewe,1.0,2.0
Championship,1998-1999,Oxford,Norwich,2.0,4.0
Championship,1998-1999,Portsmouth,Stockport,3.0,1.0
Championship,1998-1999,QPR,Bradford,1.0,3.0
Championship,1998-1999,Sunderland,Sheffield United,0.0,0.0
Championship,1998-1999,Swindon,Grimsby,2.0,0.0
Championship,1998-1999,Tranmere,Port Vale,1.0,1.0
Championship,1998-1999,Watford,Crystal Palace,2.0,1.0
Championship,1998-1999,Wolves,West Brom,1.0,1.0
Championship,1998-1999,Crewe,Bristol City,1.0,0.0
Championship,1998-1999,Port Vale,Watford,1.0,2.0
Championship,1998-1999,Bolton,Wolves,1.0,1.0
Championship,1998-1999,Barnsley,Watford,2.0,2.0
Championship,1998-1999,Bradford,Oxford,0.0,0.0
Championship,1998-1999,Crewe,Portsmouth,3.0,1.0
Championship,1998-1999,Crystal Palace,Huddersfield,2.0,2.0
Championship,1998-1999,Grimsby,Tranmere,1.0,0.0
Championship,1998-1999,Norwich,Swindon,2.0,1.0
Championship,1998-1999,Port Vale,QPR,2.0,0.0
Championship,1998-1999,Sheffield United,Bristol City,3.0,1.0
Championship,1998-1999,Stockport,Sunderland,0.0,1.0
Championship,1998-1999,West Brom,Bury,1.0,0.0
Championship,1998-1999,Birmingham,Ipswich,1.0,0.0
Championship,1998-1999,Grimsby,Wolves,0.0,0.0
Championship,1998-1999,Bristol City,Norwich,1.0,0.0
Championship,1998-1999,Bury,Port Vale,1.0,0.0
Championship,1998-1999,Huddersfield,Crewe,0.0,0.0
Championship,1998-1999,Ipswich,Sheffield United,4.0,1.0
Championship,1998-1999,Oxford,Stockport,5.0,0.0
Championship,1998-1999,Portsmouth,Bolton,0.0,2.0
Championship,1998-1999,QPR,Crystal Palace,6.0,0.0
Championship,1998-1999,Sunderland,Birmingham,2.0,1.0
Championship,1998-1999,Swindon,Barnsley,1.0,3.0
Championship,1998-1999,Tranmere,West Brom,3.0,1.0
Championship,1998-1999,Watford,Grimsby,1.0,0.0
Championship,1998-1999,Wolves,Bradford,2.0,3.0
Premier_League,1999-2000,Arsenal,Leicester,2.0,1.0
Premier_League,1999-2000,Chelsea,Sunderland,4.0,0.0
Premier_League,1999-2000,Coventry,Southampton,0.0,1.0
Premier_League,1999-2000,Leeds,Derby,0.0,0.0
Premier_League,1999-2000,Middlesbrough,Bradford,0.0,1.0
Premier_League,1999-2000,Newcastle,Aston Villa,0.0,1.0
Premier_League,1999-2000,Sheffield Weds,Liverpool,1.0,2.0
Premier_League,1999-2000,Watford,Wimbledon,2.0,3.0
Premier_League,1999-2000,West Ham,Tottenham,1.0,0.0
Premier_League,1999-2000,Everton,Man United,1.0,1.0
Premier_League,1999-2000,Tottenham,Newcastle,3.0,1.0
Premier_League,1999-2000,Derby,Arsenal,1.0,2.0
Premier_League,1999-2000,Sunderland,Watford,2.0,0.0
Premier_League,1999-2000,Wimbledon,Middlesbrough,2.0,3.0
Premier_League,1999-2000,Aston Villa,Everton,3.0,0.0
Premier_League,1999-2000,Leicester,Coventry,1.0,0.0
Premier_League,1999-2000,Man United,Sheffield Weds,4.0,0.0
Premier_League,1999-2000,Southampton,Leeds,0.0,3.0
Premier_League,1999-2000,Bradford,Sheffield Weds,1.0,1.0
Premier_League,1999-2000,Derby,Middlesbrough,1.0,3.0
Premier_League,1999-2000,Leicester,Chelsea,2.0,2.0
Premier_League,1999-2000,Liverpool,Watford,0.0,1.0
Premier_League,1999-2000,Man United,Leeds,2.0,0.0
Premier_League,1999-2000,Sunderland,Arsenal,0.0,0.0
Premier_League,1999-2000,Tottenham,Everton,3.0,2.0
Premier_League,1999-2000,Wimbledon,Coventry,1.0,1.0
Premier_League,1999-2000,Southampton,Newcastle,4.0,2.0
Premier_League,1999-2000,Aston Villa,West Ham,2.0,2.0
Premier_League,1999-2000,Chelsea,Aston Villa,1.0,0.0
Premier_League,1999-2000,Coventry,Derby,2.0,0.0
Premier_League,1999-2000,Everton,Southampton,4.0,1.0
Premier_League,1999-2000,Leeds,Sunderland,2.0,1.0
Premier_League,1999-2000,Middlesbrough,Liverpool,1.0,0.0
Premier_League,1999-2000,Newcastle,Wimbledon,3.0,3.0
Premier_League,1999-2000,Sheffield Weds,Tottenham,1.0,2.0
Premier_League,1999-2000,Watford,Bradford,1.0,0.0
Premier_League,1999-2000,West Ham,Leicester,2.0,1.0
Premier_League,1999-2000,Arsenal,Man United,1.0,2.0
Premier_League,1999-2000,Leeds,Liverpool,1.0,2.0
Premier_League,1999-2000,Middlesbrough,Leicester,0.0,3.0
Premier_League,1999-2000,Watford,Aston Villa,0.0,1.0
Premier_League,1999-2000,Arsenal,Bradford,2.0,0.0
Premier_League,1999-2000,Coventry,Man United,1.0,2.0
Premier_League,1999-2000,Everton,Wimbledon,4.0,0.0
Premier_League,1999-2000,Newcastle,Sunderland,1.0,2.0
Premier_League,1999-2000,Sheffield Weds,Derby,0.0,2.0
Premier_League,1999-2000,Aston Villa,Middlesbrough,1.0,0.0
Premier_League,1999-2000,Bradford,West Ham,0.0,3.0
Premier_League,1999-2000,Derby,Everton,1.0,0.0
Premier_League,1999-2000,Liverpool,Arsenal,2.0,0.0
Premier_League,1999-2000,Southampton,Sheffield Weds,2.0,0.0
Premier_League,1999-2000,Tottenham,Leeds,1.0,2.0
Premier_League,1999-2000,Wimbledon,Chelsea,0.0,1.0
Premier_League,1999-2000,Sunderland,Coventry,1.0,1.0
Premier_League,1999-2000,Leicester,Watford,1.0,0.0
Premier_League,1999-2000,Man United,Newcastle,5.0,1.0
Premier_League,1999-2000,Arsenal,Aston Villa,3.0,1.0
Premier_League,1999-2000,Chelsea,Newcastle,1.0,0.0
Premier_League,1999-2000,Coventry,Leeds,3.0,4.0
Premier_League,1999-2000,Liverpool,Man United,2.0,3.0
Premier_League,1999-2000,Middlesbrough,Southampton,3.0,2.0
Premier_League,1999-2000,Sheffield Weds,Everton,0.0,2.0
Premier_League,1999-2000,Sunderland,Leicester,2.0,0.0
Premier_League,1999-2000,West Ham,Watford,1.0,0.0
Premier_League,1999-2000,Wimbledon,Derby,2.0,2.0
Premier_League,1999-2000,Bradford,Tottenham,1.0,1.0
Premier_League,1999-2000,Aston Villa,Bradford,1.0,0.0
Premier_League,1999-2000,Derby,Sunderland,0.0,5.0
Premier_League,1999-2000,Leicester,Liverpool,2.0,2.0
Premier_League,1999-2000,Man United,Wimbledon,1.0,1.0
Premier_League,1999-2000,Southampton,Arsenal,0.0,1.0
Premier_League,1999-2000,Watford,Chelsea,1.0,0.0
Premier_League,1999-2000,Everton,West Ham,1.0,0.0
Premier_League,1999-2000,Leeds,Middlesbrough,2.0,0.0
Premier_League,1999-2000,Newcastle,Sheffield Weds,8.0,0.0
Premier_League,1999-2000,Tottenham,Coventry,3.0,2.0
Premier_League,1999-2000,Arsenal,Watford,1.0,0.0
Premier_League,1999-2000,Coventry,West Ham,1.0,0.0
Premier_League,1999-2000,Derby,Bradford,0.0,1.0
Premier_League,1999-2000,Leeds,Newcastle,3.0,2.0
Premier_League,1999-2000,Leicester,Aston Villa,3.0,1.0
Premier_League,1999-2000,Man United,Southampton,3.0,3.0
Premier_League,1999-2000,Middlesbrough,Chelsea,0.0,1.0
Premier_League,1999-2000,Sunderland,Sheffield Weds,1.0,0.0
Premier_League,1999-2000,Wimbledon,Tottenham,1.0,1.0
Premier_League,1999-2000,Liverpool,Everton,0.0,1.0
Premier_League,1999-2000,Aston Villa,Liverpool,0.0,0.0
Premier_League,1999-2000,Bradford,Sunderland,0.0,4.0
Premier_League,1999-2000,Everton,Coventry,1.0,1.0
Premier_League,1999-2000,Sheffield Weds,Wimbledon,5.0,1.0
Premier_League,1999-2000,Chelsea,Man United,5.0,0.0
Premier_League,1999-2000,Newcastle,Middlesbrough,2.0,1.0
Premier_League,1999-2000,Tottenham,Leicester,2.0,3.0
Premier_League,1999-2000,Watford,Leeds,1.0,2.0
Premier_League,1999-2000,West Ham,Arsenal,2.0,1.0
Premier_League,1999-2000,Southampton,Derby,3.0,3.0
Premier_League,1999-2000,Arsenal,Everton,4.0,1.0
Premier_League,1999-2000,Coventry,Newcastle,4.0,1.0
Premier_League,1999-2000,Derby,Tottenham,0.0,1.0
Premier_League,1999-2000,Leeds,Sheffield Weds,2.0,0.0
Premier_League,1999-2000,Leicester,Southampton,2.0,1.0
Premier_League,1999-2000,Liverpool,Chelsea,1.0,0.0
Premier_League,1999-2000,Man United,Watford,4.0,1.0
Premier_League,1999-2000,Wimbledon,Bradford,3.0,2.0
Premier_League,1999-2000,Middlesbrough,West Ham,2.0,0.0
Premier_League,1999-2000,Sunderland,Aston Villa,2.0,1.0
Premier_League,1999-2000,Aston Villa,Wimbledon,1.0,1.0
Premier_League,1999-2000,Bradford,Leicester,3.0,1.0
Premier_League,1999-2000,Chelsea,Arsenal,2.0,3.0
Premier_League,1999-2000,Sheffield Weds,Coventry,0.0,0.0
Premier_League,1999-2000,Southampton,Liverpool,1.0,1.0
Premier_League,1999-2000,Tottenham,Man United,3.0,1.0
Premier_League,1999-2000,Everton,Leeds,4.0,4.0
Premier_League,1999-2000,Watford,Middlesbrough,1.0,3.0
Premier_League,1999-2000,West Ham,Sunderland,1.0,1.0
Premier_League,1999-2000,Newcastle,Derby,2.0,0.0
Premier_League,1999-2000,Liverpool,West Ham,1.0,0.0
Premier_League,1999-2000,Arsenal,Newcastle,0.0,0.0
Premier_League,1999-2000,Derby,Chelsea,3.0,1.0
Premier_League,1999-2000,Leeds,West Ham,1.0,0.0
Premier_League,1999-2000,Leicester,Sheffield Weds,3.0,0.0
Premier_League,1999-2000,Man United,Aston Villa,3.0,0.0
Premier_League,1999-2000,Middlesbrough,Everton,2.0,1.0
Premier_League,1999-2000,Wimbledon,Southampton,1.0,1.0
Premier_League,1999-2000,Coventry,Watford,4.0,0.0
Premier_League,1999-2000,Sunderland,Tottenham,2.0,1.0
Premier_League,1999-2000,Liverpool,Bradford,3.0,1.0
Premier_League,1999-2000,Aston Villa,Southampton,0.0,1.0
Premier_League,1999-2000,Bradford,Coventry,1.0,1.0
Premier_League,1999-2000,Liverpool,Derby,2.0,0.0
Premier_League,1999-2000,Man United,Leicester,2.0,0.0
Premier_League,1999-2000,Middlesbrough,Sunderland,1.0,1.0
Premier_League,1999-2000,Sheffield Weds,Watford,2.0,2.0
Premier_League,1999-2000,Chelsea,West Ham,0.0,0.0
Premier_League,1999-2000,Newcastle,Everton,1.0,1.0
Premier_League,1999-2000,Tottenham,Arsenal,2.0,1.0
Premier_League,1999-2000,Wimbledon,Leeds,2.0,0.0
Premier_League,1999-2000,Arsenal,Middlesbrough,5.0,1.0
Premier_League,1999-2000,Derby,Man United,1.0,2.0
Premier_League,1999-2000,Everton,Chelsea,1.0,1.0
Premier_League,1999-2000,Leeds,Bradford,2.0,1.0
Premier_League,1999-2000,Leicester,Wimbledon,2.0,1.0
Premier_League,1999-2000,Southampton,Tottenham,0.0,1.0
Premier_League,1999-2000,Sunderland,Liverpool,0.0,2.0
Premier_League,1999-2000,Watford,Newcastle,1.0,1.0
Premier_League,1999-2000,West Ham,Sheffield Weds,4.0,3.0
Premier_League,1999-2000,Coventry,Aston Villa,2.0,1.0
Premier_League,1999-2000,Coventry,Leicester,0.0,1.0
Premier_League,1999-2000,Everton,Aston Villa,0.0,0.0
Premier_League,1999-2000,Middlesbrough,Wimbledon,0.0,0.0
Premier_League,1999-2000,Watford,Sunderland,2.0,3.0
Premier_League,1999-2000,West Ham,Liverpool,1.0,0.0
Premier_League,1999-2000,Arsenal,Derby,2.0,1.0
Premier_League,1999-2000,Chelsea,Bradford,1.0,0.0
Premier_League,1999-2000,Leeds,Southampton,1.0,0.0
Premier_League,1999-2000,Newcastle,Tottenham,2.0,1.0
Premier_League,1999-2000,Aston Villa,Newcastle,0.0,1.0
Premier_League,1999-2000,Bradford,Middlesbrough,1.0,1.0
Premier_League,1999-2000,Leicester,Arsenal,0.0,3.0
Premier_League,1999-2000,Man United,Everton,5.0,1.0
Premier_League,1999-2000,Southampton,Coventry,0.0,0.0
Premier_League,1999-2000,Sunderland,Chelsea,4.0,1.0
Premier_League,1999-2000,Wimbledon,Watford,5.0,0.0
Premier_League,1999-2000,Derby,Leeds,0.0,1.0
Premier_League,1999-2000,Liverpool,Sheffield Weds,4.0,1.0
Premier_League,1999-2000,Tottenham,West Ham,0.0,0.0
Premier_League,1999-2000,Arsenal,Wimbledon,1.0,1.0
Premier_League,1999-2000,Aston Villa,Sheffield Weds,2.0,1.0
Premier_League,1999-2000,Bradford,Newcastle,2.0,0.0
Premier_League,1999-2000,Leicester,Derby,0.0,1.0
Premier_League,1999-2000,Liverpool,Coventry,2.0,0.0
Premier_League,1999-2000,Middlesbrough,Tottenham,2.0,1.0
Premier_League,1999-2000,Sunderland,Southampton,2.0,0.0
Premier_League,1999-2000,Watford,Everton,1.0,3.0
Premier_League,1999-2000,West Ham,Man United,2.0,4.0
Premier_League,1999-2000,Chelsea,Leeds,0.0,2.0
Premier_League,1999-2000,Coventry,Arsenal,3.0,2.0
Premier_League,1999-2000,Derby,Aston Villa,0.0,2.0
Premier_League,1999-2000,Everton,Sunderland,5.0,0.0
Premier_League,1999-2000,Leeds,Leicester,2.0,1.0
Premier_League,1999-2000,Man United,Bradford,4.0,0.0
Premier_League,1999-2000,Newcastle,Liverpool,2.0,2.0
Premier_League,1999-2000,Sheffield Weds,Middlesbrough,1.0,0.0
Premier_League,1999-2000,Southampton,Chelsea,1.0,2.0
Premier_League,1999-2000,Tottenham,Watford,4.0,0.0
Premier_League,1999-2000,Wimbledon,West Ham,2.0,2.0
Premier_League,1999-2000,Arsenal,Leeds,2.0,0.0
Premier_League,1999-2000,Bradford,Everton,0.0,0.0
Premier_League,1999-2000,Leicester,Newcastle,1.0,2.0
Premier_League,1999-2000,Liverpool,Wimbledon,3.0,1.0
Premier_League,1999-2000,Sunderland,Man United,2.0,2.0
Premier_League,1999-2000,Watford,Southampton,3.0,2.0
Premier_League,1999-2000,West Ham,Derby,1.0,1.0
Premier_League,1999-2000,Aston Villa,Tottenham,1.0,1.0
Premier_League,1999-2000,Chelsea,Sheffield Weds,3.0,0.0
Premier_League,1999-2000,Derby,Watford,2.0,0.0
Premier_League,1999-2000,Everton,Leicester,2.0,2.0
Premier_League,1999-2000,Leeds,Aston Villa,1.0,2.0
Premier_League,1999-2000,Newcastle,West Ham,2.0,2.0
Premier_League,1999-2000,Sheffield Weds,Arsenal,1.0,1.0
Premier_League,1999-2000,Southampton,Bradford,1.0,0.0
Premier_League,1999-2000,Tottenham,Liverpool,1.0,0.0
Premier_League,1999-2000,Wimbledon,Sunderland,1.0,0.0
Premier_League,1999-2000,Coventry,Chelsea,2.0,2.0
Premier_League,1999-2000,Bradford,Chelsea,1.0,1.0
Premier_League,1999-2000,Chelsea,Tottenham,1.0,0.0
Premier_League,1999-2000,Arsenal,Sunderland,4.0,1.0
Premier_League,1999-2000,Chelsea,Leicester,1.0,1.0
Premier_League,1999-2000,Coventry,Wimbledon,2.0,0.0
Premier_League,1999-2000,Everton,Tottenham,2.0,2.0
Premier_League,1999-2000,Middlesbrough,Derby,1.0,4.0
Premier_League,1999-2000,Sheffield Weds,Bradford,2.0,0.0
Premier_League,1999-2000,Watford,Liverpool,2.0,3.0
Premier_League,1999-2000,West Ham,Aston Villa,1.0,1.0
Premier_League,1999-2000,Newcastle,Southampton,5.0,0.0
Premier_League,1999-2000,Aston Villa,Chelsea,0.0,0.0
Premier_League,1999-2000,Bradford,Watford,3.0,2.0
Premier_League,1999-2000,Derby,Coventry,0.0,0.0
Premier_League,1999-2000,Leicester,West Ham,1.0,3.0
Premier_League,1999-2000,Liverpool,Middlesbrough,0.0,0.0
Premier_League,1999-2000,Southampton,Everton,2.0,0.0
